gene_symbol,gene_id,protein_id,gene_length_bp,n_mutations,is_candidate,candidate_group,gene_class
Usp20,ENSMUSG00000026854,ENSMUSP00000099913,2751,2,FALSE,NA,Other genes
Usp22,ENSMUSG00000042506,ENSMUSP00000041263,1578,2,FALSE,NA,Other genes
Usp24,ENSMUSG00000028514,ENSMUSP00000133095,7857,3,FALSE,NA,Other genes
Usp25,ENSMUSG00000022867,ENSMUSP00000159060,3378,1,FALSE,NA,Other genes
Usp29,ENSMUSG00000051527,ENSMUSP00000143769,2610,2,FALSE,NA,Other genes
Usp34,ENSMUSG00000056342,ENSMUSP00000137430,10749,1,FALSE,NA,Other genes
Usp37,ENSMUSG00000033364,ENSMUSP00000140670,2940,2,FALSE,NA,Other genes
Usp48,ENSMUSG00000043411,ENSMUSP00000055016,3159,1,FALSE,NA,Other genes
Usp54,ENSMUSG00000034235,ENSMUSP00000022356,4767,2,FALSE,NA,Other genes
Usp6nl,ENSMUSG00000039046,ENSMUSP00000043178,2529,1,FALSE,NA,Other genes
Usp9x,ENSMUSG00000031010,ENSMUSP00000086716,7665,2,FALSE,NA,Other genes
Ust,ENSMUSG00000047712,ENSMUSP00000052017,1224,1,FALSE,NA,Other genes
Utp14a,ENSMUSG00000063785,ENSMUSP00000079538,2304,1,FALSE,NA,Other genes
Utp20,ENSMUSG00000004356,ENSMUSP00000004470,8370,1,FALSE,NA,Other genes
Uxs1,ENSMUSG00000057363,ENSMUSP00000119939,1263,3,FALSE,NA,Other genes
Vamp5,ENSMUSG00000073002,ENSMUSP00000098843,309,1,FALSE,NA,Other genes
Vamp8,ENSMUSG00000050732,ENSMUSP00000059501,306,1,FALSE,NA,Other genes
Vapb,ENSMUSG00000054455,ENSMUSP00000064699,732,1,FALSE,NA,Other genes
Vars2,ENSMUSG00000038838,ENSMUSP00000047917,3183,2,FALSE,NA,Other genes
Vash1,ENSMUSG00000021256,ENSMUSP00000021681,1128,1,FALSE,NA,Other genes
Vasn,ENSMUSG00000039646,ENSMUSP00000045162,2022,1,FALSE,NA,Other genes
Vat1,ENSMUSG00000034993,ENSMUSP00000048350,1221,1,FALSE,NA,Other genes
Vav1,ENSMUSG00000034116,ENSMUSP00000005889,2538,1,FALSE,NA,Other genes
Vav2,ENSMUSG00000009621,ENSMUSP00000062782,2607,2,FALSE,NA,Other genes
Vav3,ENSMUSG00000033721,ENSMUSP00000036270,2544,1,FALSE,NA,Other genes
Vcan,ENSMUSG00000021614,ENSMUSP00000105173,10065,4,FALSE,NA,Other genes
Vcl,ENSMUSG00000021823,ENSMUSP00000022369,3201,1,FALSE,NA,Other genes
Vegfc,ENSMUSG00000031520,ENSMUSP00000033919,1248,2,FALSE,NA,Other genes
Veph1,ENSMUSG00000027831,ENSMUSP00000029419,2502,3,FALSE,NA,Other genes
Vgll1,ENSMUSG00000031131,ENSMUSP00000033465,924,1,FALSE,NA,Other genes
Vhl,ENSMUSG00000033933,ENSMUSP00000039418,546,1,FALSE,NA,Other genes
Vldlr,ENSMUSG00000024924,ENSMUSP00000127329,2622,1,FALSE,NA,Other genes
Vmac,ENSMUSG00000054723,ENSMUSP00000064120,525,1,FALSE,NA,Other genes
Vmn1r113,ENSMUSG00000091638,ENSMUSP00000133307,924,1,FALSE,NA,Other genes
Vmn1r12,ENSMUSG00000057981,ENSMUSP00000154607,924,1,FALSE,NA,Other genes
Vmn1r120,ENSMUSG00000093986,ENSMUSP00000100837,918,1,FALSE,NA,Other genes
Vmn1r15,ENSMUSG00000115199,ENSMUSP00000154252,900,2,FALSE,NA,Other genes
Vmn1r158,ENSMUSG00000094700,ENSMUSP00000133990,924,1,FALSE,NA,Other genes
Vmn1r174,ENSMUSG00000090411,ENSMUSP00000154506,942,3,FALSE,NA,Other genes
Vmn1r18,ENSMUSG00000091382,ENSMUSP00000154497,900,2,FALSE,NA,Other genes
Vmn1r188,ENSMUSG00000069299,ENSMUSP00000154654,927,1,FALSE,NA,Other genes
Vmn1r197,ENSMUSG00000069294,ENSMUSP00000153747,897,1,FALSE,NA,Other genes
Vmn1r198,ENSMUSG00000095125,ENSMUSP00000153942,903,1,FALSE,NA,Other genes
Vmn1r199,ENSMUSG00000069292,ENSMUSP00000153918,1104,2,FALSE,NA,Other genes
Vmn1r2,ENSMUSG00000115072,ENSMUSP00000154142,921,1,FALSE,NA,Other genes
Vmn1r211,ENSMUSG00000063998,ENSMUSP00000154146,897,2,FALSE,NA,Other genes
Vmn1r212,ENSMUSG00000071490,ENSMUSP00000093655,1074,1,FALSE,NA,Other genes
Vmn1r218,ENSMUSG00000115020,ENSMUSP00000154543,897,2,FALSE,NA,Other genes
Vmn1r22,ENSMUSG00000115091,ENSMUSP00000154262,909,2,FALSE,NA,Other genes
Vmn1r221,ENSMUSG00000082316,ENSMUSP00000157606,939,1,FALSE,NA,Other genes
Vmn1r238,ENSMUSG00000091539,ENSMUSP00000129804,921,1,FALSE,NA,Other genes
Vmn1r3,ENSMUSG00000115466,ENSMUSP00000100790,921,4,FALSE,NA,Other genes
Vmn1r30,ENSMUSG00000095670,ENSMUSP00000153898,909,2,FALSE,NA,Other genes
Vmn1r4,ENSMUSG00000071893,ENSMUSP00000135323,894,1,FALSE,NA,Other genes
Vmn1r50,ENSMUSG00000094553,ENSMUSP00000100705,933,1,FALSE,NA,Other genes
Vmn1r59,ENSMUSG00000117744,ENSMUSP00000073768,933,1,FALSE,NA,Other genes
Vmn1r60,ENSMUSG00000118298,ENSMUSP00000157873,933,1,FALSE,NA,Other genes
Vmn1r61,ENSMUSG00000117863,ENSMUSP00000157894,903,2,FALSE,NA,Other genes
Vmn1r72,ENSMUSG00000095430,ENSMUSP00000154511,921,1,FALSE,NA,Other genes
Vmn1r73,ENSMUSG00000051687,ENSMUSP00000153827,912,1,FALSE,NA,Other genes
Vmn1r74,ENSMUSG00000047655,ENSMUSP00000154746,915,1,FALSE,NA,Other genes
Vmn1r8,ENSMUSG00000061208,ENSMUSP00000154544,912,1,FALSE,NA,Other genes
Vmn1r84,ENSMUSG00000066803,ENSMUSP00000083405,957,1,FALSE,NA,Other genes
Vmn1r85,ENSMUSG00000070817,ENSMUSP00000148178,927,1,FALSE,NA,Other genes
Vmn2r-ps159,ENSMUSG00000057021,ENSMUSP00000157307,2553,26,FALSE,NA,Other genes
Vmn2r10,ENSMUSG00000067010,ENSMUSP00000078162,2544,3,FALSE,NA,Other genes
Vmn2r102,ENSMUSG00000095961,ENSMUSP00000126559,2574,1,FALSE,NA,Other genes
Vmn2r104,ENSMUSG00000090315,ENSMUSP00000129895,2583,1,FALSE,NA,Other genes
Vmn2r106,ENSMUSG00000091656,ENSMUSP00000126534,2589,1,FALSE,NA,Other genes
Vmn2r107,ENSMUSG00000056910,ENSMUSP00000048706,2586,1,FALSE,NA,Other genes
Vmn2r109,ENSMUSG00000090572,ENSMUSP00000132641,2577,1,FALSE,NA,Other genes
Vmn2r111,ENSMUSG00000095093,ENSMUSP00000090148,2574,1,FALSE,NA,Other genes
Vmn2r112,ENSMUSG00000094921,ENSMUSP00000094994,2574,1,FALSE,NA,Other genes
Vmn2r114,ENSMUSG00000091945,ENSMUSP00000127505,2571,11,FALSE,NA,Other genes
Vmn2r115,ENSMUSG00000091076,ENSMUSP00000131447,2574,39,FALSE,NA,Other genes
Vmn2r116,ENSMUSG00000090966,ENSMUSP00000128106,2571,7,FALSE,NA,Other genes
Vmn2r117,ENSMUSG00000091407,ENSMUSP00000126885,2574,46,FALSE,NA,Other genes
Vmn2r118,ENSMUSG00000091504,ENSMUSP00000131128,2562,1,FALSE,NA,Other genes
Vmn2r121,ENSMUSG00000072049,ENSMUSP00000092067,2544,3,FALSE,NA,Other genes
Vmn2r124,ENSMUSG00000094396,ENSMUSP00000135613,2568,1,FALSE,NA,Other genes
Vmn2r126,ENSMUSG00000091528,ENSMUSP00000129068,2586,1,FALSE,NA,Other genes
Vmn2r128,ENSMUSG00000091967,ENSMUSP00000157322,1287,2,FALSE,NA,Other genes
Vmn2r14,ENSMUSG00000091059,ENSMUSP00000128015,2547,1,FALSE,NA,Other genes
Vmn2r15,ENSMUSG00000091375,ENSMUSP00000128333,2568,1,FALSE,NA,Other genes
Vmn2r19,ENSMUSG00000091260,ENSMUSP00000073604,2565,1,FALSE,NA,Other genes
Vmn2r23,ENSMUSG00000091620,ENSMUSP00000126682,2550,2,FALSE,NA,Other genes
Vmn2r24,ENSMUSG00000072780,ENSMUSP00000074602,2565,2,FALSE,NA,Other genes
Vmn2r25,ENSMUSG00000094672,ENSMUSP00000124342,2568,1,FALSE,NA,Other genes
Vmn2r27,ENSMUSG00000072778,ENSMUSP00000098528,2574,1,FALSE,NA,Other genes
Vmn2r28,ENSMUSG00000066820,ENSMUSP00000083477,2559,1,FALSE,NA,Other genes
Vmn2r3,ENSMUSG00000091572,ENSMUSP00000134891,2730,1,FALSE,NA,Other genes
Vmn2r4,ENSMUSG00000092049,ENSMUSP00000135228,2742,1,FALSE,NA,Other genes
Vmn2r44,ENSMUSG00000094098,ENSMUSP00000132467,2586,1,FALSE,NA,Other genes
Vmn2r53,ENSMUSG00000096002,ENSMUSP00000156838,2637,1,FALSE,NA,Other genes
Vmn2r57,ENSMUSG00000066537,ENSMUSP00000125817,2592,1,FALSE,NA,Other genes
Vmn2r6,ENSMUSG00000090581,ENSMUSP00000135148,2742,2,FALSE,NA,Other genes
Vmn2r72,ENSMUSG00000051877,ENSMUSP00000133014,2571,2,FALSE,NA,Other genes
Vmn2r73,ENSMUSG00000070458,ENSMUSP00000076687,2556,1,FALSE,NA,Other genes
Vmn2r76,ENSMUSG00000091239,ENSMUSP00000127309,2562,1,FALSE,NA,Other genes
Vmn2r77,ENSMUSG00000090949,ENSMUSP00000129540,2565,1,FALSE,NA,Other genes
Vmn2r79,ENSMUSG00000090362,ENSMUSP00000132478,2556,1,FALSE,NA,Other genes
Vmn2r8,ENSMUSG00000090961,ENSMUSP00000126953,2547,1,FALSE,NA,Other genes
Vmn2r80,ENSMUSG00000091888,ENSMUSP00000132299,2592,2,FALSE,NA,Other genes
Vmn2r81,ENSMUSG00000055515,ENSMUSP00000020547,2598,1,FALSE,NA,Other genes
Vmn2r82,ENSMUSG00000091468,ENSMUSP00000130114,2598,2,FALSE,NA,Other genes
Vmn2r83,ENSMUSG00000091381,ENSMUSP00000131426,2595,1,FALSE,NA,Other genes
Vmn2r88,ENSMUSG00000000606,ENSMUSP00000022438,2574,2,FALSE,NA,Other genes
Vmn2r89,ENSMUSG00000070448,ENSMUSP00000124065,1524,9,FALSE,NA,Other genes
Vmn2r92,ENSMUSG00000091350,ENSMUSP00000128685,2583,1,FALSE,NA,Other genes
Vmn2r93,ENSMUSG00000079698,ENSMUSP00000078200,2574,1,FALSE,NA,Other genes
Vnn1,ENSMUSG00000037440,ENSMUSP00000040599,1539,1,FALSE,NA,Other genes
Vnn3,ENSMUSG00000020010,ENSMUSP00000020190,1503,1,FALSE,NA,Other genes
Vpreb1,ENSMUSG00000059305,ENSMUSP00000074537,429,1,FALSE,NA,Other genes
Vps11,ENSMUSG00000032127,ENSMUSP00000034644,2826,1,FALSE,NA,Other genes
Vps13a,ENSMUSG00000046230,ENSMUSP00000068716,9501,1,FALSE,NA,Other genes
Vps13b,ENSMUSG00000037646,ENSMUSP00000045490,11982,4,FALSE,NA,Other genes
Vps13c,ENSMUSG00000035284,ENSMUSP00000077040,11247,3,FALSE,NA,Other genes
Vps18,ENSMUSG00000034216,ENSMUSP00000036915,2922,2,FALSE,NA,Other genes
Vps4a,ENSMUSG00000031913,ENSMUSP00000034388,1314,2,FALSE,NA,Other genes
Vps4b,ENSMUSG00000009907,ENSMUSP00000108356,1335,1,FALSE,NA,Other genes
Vps53,ENSMUSG00000017288,ENSMUSP00000061317,2499,3,FALSE,NA,Other genes
Vps8,ENSMUSG00000033653,ENSMUSP00000111055,4290,1,FALSE,NA,Other genes
Vps9d1,ENSMUSG00000001062,ENSMUSP00000113634,1953,1,FALSE,NA,Other genes
Vrtn,ENSMUSG00000071235,ENSMUSP00000093207,2223,1,FALSE,NA,Other genes
Vsig1,ENSMUSG00000031430,ENSMUSP00000033806,1224,1,FALSE,NA,Other genes
Vsir,ENSMUSG00000020101,ENSMUSP00000020301,930,1,FALSE,NA,Other genes
Vstm4,ENSMUSG00000050666,ENSMUSP00000055178,960,2,FALSE,NA,Other genes
Vstm5,ENSMUSG00000031937,ENSMUSP00000034413,600,1,FALSE,NA,Other genes
Vtn,ENSMUSG00000017344,ENSMUSP00000017488,1437,1,FALSE,NA,Other genes
Vwa5b1,ENSMUSG00000028753,ENSMUSP00000030533,3648,1,FALSE,NA,Other genes
Vwa5b2,ENSMUSG00000046613,ENSMUSP00000123727,3747,1,FALSE,NA,Other genes
Vwa8,ENSMUSG00000058997,ENSMUSP00000048925,5718,1,FALSE,NA,Other genes
Vwc2,ENSMUSG00000050830,ENSMUSP00000105303,975,1,FALSE,NA,Other genes
Vwce,ENSMUSG00000043789,ENSMUSP00000056958,2790,1,FALSE,NA,Other genes
Vwf,ENSMUSG00000001930,ENSMUSP00000107873,8442,1,FALSE,NA,Other genes
Wapl,ENSMUSG00000041408,ENSMUSP00000130547,3603,1,FALSE,NA,Other genes
Wasf2,ENSMUSG00000028868,ENSMUSP00000081263,1494,1,FALSE,NA,Other genes
Washc2,ENSMUSG00000024104,ENSMUSP00000038983,4005,1,FALSE,NA,Other genes
Washc5,ENSMUSG00000022350,ENSMUSP00000022976,3480,1,FALSE,NA,Other genes
Wbp2,ENSMUSG00000034341,ENSMUSP00000074204,786,1,FALSE,NA,Other genes
Wbp2nl,ENSMUSG00000022455,ENSMUSP00000023089,1080,1,FALSE,NA,Other genes
Wdfy3,ENSMUSG00000043940,ENSMUSP00000134244,10581,2,FALSE,NA,Other genes
Wdfy4,ENSMUSG00000051506,ENSMUSP00000117068,9552,6,FALSE,NA,Other genes
Wdhd1,ENSMUSG00000037572,ENSMUSP00000141182,3357,1,FALSE,NA,Other genes
Wdr13,ENSMUSG00000031166,ENSMUSP00000033506,1458,1,FALSE,NA,Other genes
Wdr17,ENSMUSG00000039375,ENSMUSP00000115550,3969,1,FALSE,NA,Other genes
Wdr24,ENSMUSG00000025737,ENSMUSP00000026833,2373,1,FALSE,NA,Other genes
Wdr26,ENSMUSG00000038733,ENSMUSP00000158345,2190,1,FALSE,NA,Other genes
Wdr4,ENSMUSG00000024037,ENSMUSP00000126061,1371,1,FALSE,NA,Other genes
Wdr41,ENSMUSG00000042015,ENSMUSP00000138543,1404,4,FALSE,NA,Other genes
Wdr45,ENSMUSG00000039382,ENSMUSP00000041456,1083,1,FALSE,NA,Other genes
Wdr46,ENSMUSG00000024312,ENSMUSP00000025170,1869,1,FALSE,NA,Other genes
Wdr59,ENSMUSG00000031959,ENSMUSP00000034437,2982,3,FALSE,NA,Other genes
Wdr6,ENSMUSG00000066357,ENSMUSP00000070927,3378,1,FALSE,NA,Other genes
Wdr61,ENSMUSG00000061559,ENSMUSP00000056359,918,1,FALSE,NA,Other genes
Wdr7,ENSMUSG00000040560,ENSMUSP00000072509,4470,1,FALSE,NA,Other genes
Wdr72,ENSMUSG00000044976,ENSMUSP00000057320,3345,1,FALSE,NA,Other genes
Wdr75,ENSMUSG00000025995,ENSMUSP00000027139,2493,3,FALSE,NA,Other genes
Wdr78,ENSMUSG00000035126,ENSMUSP00000102481,2424,2,FALSE,NA,Other genes
Wdr81,ENSMUSG00000045374,ENSMUSP00000134266,5805,1,FALSE,NA,Other genes
Wdr82,ENSMUSG00000020257,ENSMUSP00000020490,942,2,FALSE,NA,Other genes
Wdr89,ENSMUSG00000045690,ENSMUSP00000050532,1161,2,FALSE,NA,Other genes
Wdr90,ENSMUSG00000073434,ENSMUSP00000078426,5679,1,FALSE,NA,Other genes
Wdr91,ENSMUSG00000058486,ENSMUSP00000079974,2247,1,FALSE,NA,Other genes
Wdr95,ENSMUSG00000029658,ENSMUSP00000144385,2355,1,FALSE,NA,Other genes
Wdyhv1,ENSMUSG00000022359,ENSMUSP00000064622,630,1,FALSE,NA,Other genes
Wfdc8,ENSMUSG00000070533,ENSMUSP00000104963,1281,1,FALSE,NA,Other genes
Wfikkn2,ENSMUSG00000044177,ENSMUSP00000053238,1716,2,FALSE,NA,Other genes
Wfs1,ENSMUSG00000039474,ENSMUSP00000048053,2673,2,FALSE,NA,Other genes
Whrn,ENSMUSG00000039137,ENSMUSP00000081557,2757,2,FALSE,NA,Other genes
Wipi2,ENSMUSG00000029578,ENSMUSP00000045201,1338,1,FALSE,NA,Other genes
Wnk1,ENSMUSG00000045962,ENSMUSP00000086017,7908,8,FALSE,NA,Other genes
Wnk2,ENSMUSG00000037989,ENSMUSP00000089212,6642,2,FALSE,NA,Other genes
Wnk3,ENSMUSG00000041245,ENSMUSP00000138839,5370,1,FALSE,NA,Other genes
Wnt16,ENSMUSG00000029671,ENSMUSP00000031681,1095,1,FALSE,NA,Other genes
Wnt7a,ENSMUSG00000030093,ENSMUSP00000032180,1050,1,FALSE,NA,Other genes
Wrn,ENSMUSG00000031583,ENSMUSP00000033990,4206,1,FALSE,NA,Other genes
Wscd1,ENSMUSG00000020811,ENSMUSP00000021168,1719,2,FALSE,NA,Other genes
Wt1,ENSMUSG00000016458,ENSMUSP00000117891,1554,1,FALSE,NA,Other genes
Wwc1,ENSMUSG00000018849,ENSMUSP00000018993,3315,1,FALSE,NA,Other genes
Wwc2,ENSMUSG00000031563,ENSMUSP00000056121,3564,1,FALSE,NA,Other genes
Wwox,ENSMUSG00000004637,ENSMUSP00000004756,1245,1,FALSE,NA,Other genes
Wwp1,ENSMUSG00000041058,ENSMUSP00000103881,2757,1,FALSE,NA,Other genes
Xcl1,ENSMUSG00000026573,ENSMUSP00000027860,345,1,FALSE,NA,Other genes
Xdh,ENSMUSG00000024066,ENSMUSP00000024866,4008,1,FALSE,NA,Other genes
Xirp1,ENSMUSG00000079243,ENSMUSP00000158836,5442,3,FALSE,NA,Other genes
Xkr5,ENSMUSG00000039814,ENSMUSP00000093089,2031,1,FALSE,NA,Other genes
Xkr6,ENSMUSG00000035067,ENSMUSP00000113708,1917,1,FALSE,NA,Other genes
Xkr8,ENSMUSG00000037752,ENSMUSP00000041205,1206,1,FALSE,NA,Other genes
Xkrx,ENSMUSG00000031258,ENSMUSP00000033611,1350,1,FALSE,NA,Other genes
Xlr3a,ENSMUSG00000057836,ENSMUSP00000110170,681,1,FALSE,NA,Other genes
Xlr4b,ENSMUSG00000067768,ENSMUSP00000064686,648,1,FALSE,NA,Other genes
Xpa,ENSMUSG00000028329,ENSMUSP00000050453,840,1,FALSE,NA,Other genes
Xpnpep1,ENSMUSG00000025027,ENSMUSP00000138250,2001,1,FALSE,NA,Other genes
Xpo5,ENSMUSG00000067150,ENSMUSP00000084257,3615,1,FALSE,NA,Other genes
Xpo6,ENSMUSG00000000131,ENSMUSP00000130527,3378,1,FALSE,NA,Other genes
Xpo7,ENSMUSG00000022100,ENSMUSP00000154350,3267,1,FALSE,NA,Other genes
Xrra1,ENSMUSG00000035211,ENSMUSP00000035929,2361,1,FALSE,NA,Other genes
Xylt1,ENSMUSG00000030657,ENSMUSP00000032892,2862,1,FALSE,NA,Other genes
Yap1,ENSMUSG00000053110,ENSMUSP00000069554,1467,1,FALSE,NA,Other genes
Yars,ENSMUSG00000028811,ENSMUSP00000101669,1587,1,FALSE,NA,Other genes
Yeats4,ENSMUSG00000020171,ENSMUSP00000020382,684,1,FALSE,NA,Other genes
Yipf2,ENSMUSG00000032182,ENSMUSP00000077649,939,1,FALSE,NA,Other genes
Yipf5,ENSMUSG00000024487,ENSMUSP00000025364,774,1,FALSE,NA,Other genes
Yipf7,ENSMUSG00000029158,ENSMUSP00000031045,765,1,FALSE,NA,Other genes
Ylpm1,ENSMUSG00000021244,ENSMUSP00000021670,6420,1,FALSE,NA,Other genes
Ypel4,ENSMUSG00000034059,ENSMUSP00000158708,477,1,FALSE,NA,Other genes
Zan,ENSMUSG00000079173,ENSMUSP00000114068,16263,57,FALSE,NA,Other genes
Zar1l,ENSMUSG00000056586,ENSMUSP00000114116,876,1,FALSE,NA,Other genes
Zbbx,ENSMUSG00000034151,ENSMUSP00000103407,2151,1,FALSE,NA,Other genes
Zbed5,ENSMUSG00000034173,ENSMUSP00000044533,2271,1,FALSE,NA,Other genes
Zbtb11,ENSMUSG00000022601,ENSMUSP00000056923,3153,1,FALSE,NA,Other genes
Zbtb16,ENSMUSG00000066687,ENSMUSP00000091374,2022,1,FALSE,NA,Other genes
Zbtb2,ENSMUSG00000075327,ENSMUSP00000097655,1545,2,FALSE,NA,Other genes
Zbtb22,ENSMUSG00000051390,ENSMUSP00000057466,1917,1,FALSE,NA,Other genes
Zbtb33,ENSMUSG00000048047,ENSMUSP00000110795,2016,1,FALSE,NA,Other genes
Zbtb34,ENSMUSG00000068966,ENSMUSP00000108783,1557,1,FALSE,NA,Other genes
Zbtb38,ENSMUSG00000040433,ENSMUSP00000121753,3594,1,FALSE,NA,Other genes
Zbtb39,ENSMUSG00000044617,ENSMUSP00000052717,2139,1,FALSE,NA,Other genes
Zbtb40,ENSMUSG00000060862,ENSMUSP00000061899,3777,1,FALSE,NA,Other genes
Zbtb41,ENSMUSG00000033964,ENSMUSP00000045570,2727,2,FALSE,NA,Other genes
Zbtb48,ENSMUSG00000028952,ENSMUSP00000067521,2046,1,FALSE,NA,Other genes
Zbtb5,ENSMUSG00000049657,ENSMUSP00000059919,2013,1,FALSE,NA,Other genes
Zbtb7b,ENSMUSG00000028042,ENSMUSP00000103056,1635,2,FALSE,NA,Other genes
Zbtb8b,ENSMUSG00000048485,ENSMUSP00000101661,1554,1,FALSE,NA,Other genes
Zc2hc1c,ENSMUSG00000045064,ENSMUSP00000051664,1584,1,FALSE,NA,Other genes
Zc3h11a,ENSMUSG00000116275,ENSMUSP00000027736,2379,1,FALSE,NA,Other genes
Zc3h12c,ENSMUSG00000035164,ENSMUSP00000127603,2712,1,FALSE,NA,Other genes
Zc3h13,ENSMUSG00000022000,ENSMUSP00000153882,5193,1,FALSE,NA,Other genes
Zc3h4,ENSMUSG00000059273,ENSMUSP00000096386,3768,2,FALSE,NA,Other genes
Zc3h7a,ENSMUSG00000037965,ENSMUSP00000041308,2913,1,FALSE,NA,Other genes
Zc4h2,ENSMUSG00000035062,ENSMUSP00000041236,675,1,FALSE,NA,Other genes
Zcchc24,ENSMUSG00000055538,ENSMUSP00000068677,726,1,FALSE,NA,Other genes
Zdhhc13,ENSMUSG00000030471,ENSMUSP00000112498,1869,1,FALSE,NA,Other genes
Zdhhc22,ENSMUSG00000048483,ENSMUSP00000152660,792,1,FALSE,NA,Other genes
Zdhhc23,ENSMUSG00000036304,ENSMUSP00000156253,1278,1,FALSE,NA,Other genes
Zdhhc5,ENSMUSG00000034075,ENSMUSP00000048198,2148,1,FALSE,NA,Other genes
Zdhhc9,ENSMUSG00000036985,ENSMUSP00000044734,1095,2,FALSE,NA,Other genes
Zeb2,ENSMUSG00000026872,ENSMUSP00000028229,3780,1,FALSE,NA,Other genes
Zer1,ENSMUSG00000039686,ENSMUSP00000046441,2340,2,FALSE,NA,Other genes
Zfand2b,ENSMUSG00000026197,ENSMUSP00000125086,774,1,FALSE,NA,Other genes
Zfat,ENSMUSG00000022335,ENSMUSP00000125257,3714,1,FALSE,NA,Other genes
Zfc3h1,ENSMUSG00000034163,ENSMUSP00000044069,5979,2,FALSE,NA,Other genes
Zfhx2,ENSMUSG00000040721,ENSMUSP00000045156,7689,1,FALSE,NA,Other genes
Zfhx3,ENSMUSG00000038872,ENSMUSP00000152353,11172,13,FALSE,NA,Other genes
Zfhx4,ENSMUSG00000025255,ENSMUSP00000135827,10821,3,FALSE,NA,Other genes
Zfp101,ENSMUSG00000055240,ENSMUSP00000132508,1839,1,FALSE,NA,Other genes
Zfp106,ENSMUSG00000027288,ENSMUSP00000055602,5667,3,FALSE,NA,Other genes
Zfp108,ENSMUSG00000030486,ENSMUSP00000145928,1929,1,FALSE,NA,Other genes
Zfp112,ENSMUSG00000052675,ENSMUSP00000005413,2640,2,FALSE,NA,Other genes
Zfp13,ENSMUSG00000062012,ENSMUSP00000111178,1539,1,FALSE,NA,Other genes
Zfp142,ENSMUSG00000026135,ENSMUSP00000027315,5532,5,FALSE,NA,Other genes
Zfp169,ENSMUSG00000050954,ENSMUSP00000135414,2196,1,FALSE,NA,Other genes
Zfp182,ENSMUSG00000054737,ENSMUSP00000110990,1992,1,FALSE,NA,Other genes
Zfp219,ENSMUSG00000049295,ENSMUSP00000154709,2181,1,FALSE,NA,Other genes
Zfp236,ENSMUSG00000041258,ENSMUSP00000138557,5544,3,FALSE,NA,Other genes
Zfp260,ENSMUSG00000049421,ENSMUSP00000052200,1224,1,FALSE,NA,Other genes
Zfp267,ENSMUSG00000033883,ENSMUSP00000142829,2391,1,FALSE,NA,Other genes
Zfp28,ENSMUSG00000062861,ENSMUSP00000079812,2478,1,FALSE,NA,Other genes
Zfp292,ENSMUSG00000039967,ENSMUSP00000037233,8097,1,FALSE,NA,Other genes
Zfp30,ENSMUSG00000047473,ENSMUSP00000032803,1647,1,FALSE,NA,Other genes
Zfp300,ENSMUSG00000031079,ENSMUSP00000046514,1938,1,FALSE,NA,Other genes
Zfp326,ENSMUSG00000029290,ENSMUSP00000031227,1743,3,FALSE,NA,Other genes
Zfp329,ENSMUSG00000057894,ENSMUSP00000072079,1569,1,FALSE,NA,Other genes
Zfp352,ENSMUSG00000070902,ENSMUSP00000102746,1656,1,FALSE,NA,Other genes
Zfp365,ENSMUSG00000037855,ENSMUSP00000067197,1227,1,FALSE,NA,Other genes
Zfp366,ENSMUSG00000050919,ENSMUSP00000060040,2241,1,FALSE,NA,Other genes
Zfp36l1,ENSMUSG00000021127,ENSMUSP00000021552,1017,1,FALSE,NA,Other genes
Zfp36l3,ENSMUSG00000059334,ENSMUSP00000071630,2178,1,FALSE,NA,Other genes
Zfp384,ENSMUSG00000038346,ENSMUSP00000108046,1755,1,FALSE,NA,Other genes
Zfp39,ENSMUSG00000037001,ENSMUSP00000099764,2157,4,FALSE,NA,Other genes
Zfp398,ENSMUSG00000062519,ENSMUSP00000078806,1932,1,FALSE,NA,Other genes
Zfp407,ENSMUSG00000048410,ENSMUSP00000118361,6741,1,FALSE,NA,Other genes
Zfp420,ENSMUSG00000058402,ENSMUSP00000074417,1737,1,FALSE,NA,Other genes
Zfp423,ENSMUSG00000045333,ENSMUSP00000105282,3879,5,FALSE,NA,Other genes
Zfp438,ENSMUSG00000050945,ENSMUSP00000067049,2397,1,FALSE,NA,Other genes
Zfp454,ENSMUSG00000048728,ENSMUSP00000061824,1611,1,FALSE,NA,Other genes
Zfp457,ENSMUSG00000055341,ENSMUSP00000053879,1944,16,FALSE,NA,Other genes
Zfp458,ENSMUSG00000055480,ENSMUSP00000047222,2259,13,FALSE,NA,Other genes
Zfp462,ENSMUSG00000060206,ENSMUSP00000095677,7488,1,FALSE,NA,Other genes
Zfp467,ENSMUSG00000068551,ENSMUSP00000110207,1785,1,FALSE,NA,Other genes
Zfp512b,ENSMUSG00000000823,ENSMUSP00000115601,2640,1,FALSE,NA,Other genes
Zfp513,ENSMUSG00000043059,ENSMUSP00000110238,1626,1,FALSE,NA,Other genes
Zfp516,ENSMUSG00000058881,ENSMUSP00000071216,3474,1,FALSE,NA,Other genes
Zfp521,ENSMUSG00000024420,ENSMUSP00000025288,3936,1,FALSE,NA,Other genes
Zfp532,ENSMUSG00000042439,ENSMUSP00000157961,3915,1,FALSE,NA,Other genes
Zfp541,ENSMUSG00000078796,ENSMUSP00000147475,4092,1,FALSE,NA,Other genes
Zfp553,ENSMUSG00000045598,ENSMUSP00000101919,1776,1,FALSE,NA,Other genes
