iteration,n_sampled_genes,mutation_type,null_count
8710,30,Insertion,0
8710,30,Deletion,1
8710,30,Stop gain/loss,5
8710,30,DBS,1
8710,30,Splice,2
8711,30,Missense,45
8711,30,Insertion,1
8711,30,Deletion,4
8711,30,Stop gain/loss,5
8711,30,DBS,0
8711,30,Splice,1
8712,30,Missense,42
8712,30,Insertion,1
8712,30,Deletion,0
8712,30,Stop gain/loss,3
8712,30,DBS,1
8712,30,Splice,1
8713,30,Missense,44
8713,30,Insertion,0
8713,30,Deletion,2
8713,30,Stop gain/loss,3
8713,30,DBS,2
8713,30,Splice,0
8714,30,Missense,41
8714,30,Insertion,0
8714,30,Deletion,0
8714,30,Stop gain/loss,1
8714,30,DBS,1
8714,30,Splice,3
8715,30,Missense,52
8715,30,Insertion,0
8715,30,Deletion,2
8715,30,Stop gain/loss,7
8715,30,DBS,5
8715,30,Splice,1
8716,30,Missense,34
8716,30,Insertion,0
8716,30,Deletion,3
8716,30,Stop gain/loss,5
8716,30,DBS,2
8716,30,Splice,0
8717,30,Missense,37
8717,30,Insertion,0
8717,30,Deletion,5
8717,30,Stop gain/loss,4
8717,30,DBS,3
8717,30,Splice,2
8718,30,Missense,37
8718,30,Insertion,0
8718,30,Deletion,0
8718,30,Stop gain/loss,3
8718,30,DBS,0
8718,30,Splice,3
8719,30,Missense,30
8719,30,Insertion,0
8719,30,Deletion,0
8719,30,Stop gain/loss,2
8719,30,DBS,0
8719,30,Splice,0
8720,30,Missense,41
8720,30,Insertion,1
8720,30,Deletion,14
8720,30,Stop gain/loss,6
8720,30,DBS,2
8720,30,Splice,5
8721,30,Missense,47
8721,30,Insertion,1
8721,30,Deletion,2
8721,30,Stop gain/loss,3
8721,30,DBS,0
8721,30,Splice,2
8722,30,Missense,40
8722,30,Insertion,0
8722,30,Deletion,0
8722,30,Stop gain/loss,5
8722,30,DBS,0
8722,30,Splice,2
8723,30,Missense,35
8723,30,Insertion,0
8723,30,Deletion,1
8723,30,Stop gain/loss,10
8723,30,DBS,0
8723,30,Splice,3
8724,30,Missense,62
8724,30,Insertion,2
8724,30,Deletion,1
8724,30,Stop gain/loss,7
8724,30,DBS,1
8724,30,Splice,2
8725,30,Missense,60
8725,30,Insertion,1
8725,30,Deletion,10
8725,30,Stop gain/loss,6
8725,30,DBS,5
8725,30,Splice,0
8726,30,Missense,31
8726,30,Insertion,0
8726,30,Deletion,10
8726,30,Stop gain/loss,5
8726,30,DBS,2
8726,30,Splice,2
8727,30,Missense,32
8727,30,Insertion,0
8727,30,Deletion,1
8727,30,Stop gain/loss,3
8727,30,DBS,0
8727,30,Splice,2
8728,30,Missense,32
8728,30,Insertion,2
8728,30,Deletion,1
8728,30,Stop gain/loss,4
8728,30,DBS,0
8728,30,Splice,2
8729,30,Missense,36
8729,30,Insertion,0
8729,30,Deletion,2
8729,30,Stop gain/loss,4
8729,30,DBS,0
8729,30,Splice,2
8730,30,Missense,32
8730,30,Insertion,0
8730,30,Deletion,4
8730,30,Stop gain/loss,4
8730,30,DBS,1
8730,30,Splice,0
8731,30,Missense,44
8731,30,Insertion,2
8731,30,Deletion,5
8731,30,Stop gain/loss,4
8731,30,DBS,0
8731,30,Splice,0
8732,30,Missense,49
8732,30,Insertion,0
8732,30,Deletion,1
8732,30,Stop gain/loss,6
8732,30,DBS,0
8732,30,Splice,1
8733,30,Missense,33
8733,30,Insertion,0
8733,30,Deletion,3
8733,30,Stop gain/loss,4
8733,30,DBS,1
8733,30,Splice,0
8734,30,Missense,33
8734,30,Insertion,1
8734,30,Deletion,1
8734,30,Stop gain/loss,3
8734,30,DBS,0
8734,30,Splice,1
8735,30,Missense,33
8735,30,Insertion,0
8735,30,Deletion,1
8735,30,Stop gain/loss,3
8735,30,DBS,0
8735,30,Splice,0
8736,30,Missense,43
8736,30,Insertion,0
8736,30,Deletion,2
8736,30,Stop gain/loss,4
8736,30,DBS,0
8736,30,Splice,0
8737,30,Missense,45
8737,30,Insertion,0
8737,30,Deletion,2
8737,30,Stop gain/loss,5
8737,30,DBS,0
8737,30,Splice,1
8738,30,Missense,27
8738,30,Insertion,1
8738,30,Deletion,5
8738,30,Stop gain/loss,5
8738,30,DBS,1
8738,30,Splice,1
8739,30,Missense,35
8739,30,Insertion,0
8739,30,Deletion,0
8739,30,Stop gain/loss,4
8739,30,DBS,0
8739,30,Splice,0
8740,30,Missense,41
8740,30,Insertion,2
8740,30,Deletion,7
8740,30,Stop gain/loss,4
8740,30,DBS,0
8740,30,Splice,0
8741,30,Missense,31
8741,30,Insertion,0
8741,30,Deletion,0
8741,30,Stop gain/loss,2
8741,30,DBS,0
8741,30,Splice,3
8742,30,Missense,38
8742,30,Insertion,0
8742,30,Deletion,1
8742,30,Stop gain/loss,6
8742,30,DBS,0
8742,30,Splice,4
8743,30,Missense,30
8743,30,Insertion,0
8743,30,Deletion,0
8743,30,Stop gain/loss,5
8743,30,DBS,0
8743,30,Splice,3
8744,30,Missense,31
8744,30,Insertion,0
8744,30,Deletion,1
8744,30,Stop gain/loss,5
8744,30,DBS,0
8744,30,Splice,2
8745,30,Missense,48
8745,30,Insertion,0
8745,30,Deletion,2
8745,30,Stop gain/loss,4
8745,30,DBS,0
8745,30,Splice,2
8746,30,Missense,36
8746,30,Insertion,0
8746,30,Deletion,2
8746,30,Stop gain/loss,3
8746,30,DBS,2
8746,30,Splice,3
8747,30,Missense,33
8747,30,Insertion,0
8747,30,Deletion,1
8747,30,Stop gain/loss,0
8747,30,DBS,0
8747,30,Splice,2
8748,30,Missense,41
8748,30,Insertion,3
8748,30,Deletion,0
8748,30,Stop gain/loss,2
8748,30,DBS,2
8748,30,Splice,0
8749,30,Missense,30
8749,30,Insertion,2
8749,30,Deletion,2
8749,30,Stop gain/loss,4
8749,30,DBS,1
8749,30,Splice,2
8750,30,Missense,42
8750,30,Insertion,2
8750,30,Deletion,4
8750,30,Stop gain/loss,4
8750,30,DBS,1
8750,30,Splice,0
8751,30,Missense,31
8751,30,Insertion,3
8751,30,Deletion,9
8751,30,Stop gain/loss,4
8751,30,DBS,2
8751,30,Splice,5
8752,30,Missense,41
8752,30,Insertion,0
8752,30,Deletion,17
8752,30,Stop gain/loss,4
8752,30,DBS,1
8752,30,Splice,2
8753,30,Missense,60
8753,30,Insertion,0
8753,30,Deletion,2
8753,30,Stop gain/loss,3
8753,30,DBS,0
8753,30,Splice,1
8754,30,Missense,33
8754,30,Insertion,0
8754,30,Deletion,0
8754,30,Stop gain/loss,4
8754,30,DBS,1
8754,30,Splice,5
8755,30,Missense,34
8755,30,Insertion,0
8755,30,Deletion,3
8755,30,Stop gain/loss,2
8755,30,DBS,0
8755,30,Splice,3
8756,30,Missense,40
8756,30,Insertion,0
8756,30,Deletion,0
8756,30,Stop gain/loss,2
8756,30,DBS,0
8756,30,Splice,1
8757,30,Missense,35
8757,30,Insertion,0
8757,30,Deletion,5
8757,30,Stop gain/loss,2
8757,30,DBS,2
8757,30,Splice,0
8758,30,Missense,36
8758,30,Insertion,1
8758,30,Deletion,8
8758,30,Stop gain/loss,2
8758,30,DBS,0
8758,30,Splice,2
8759,30,Missense,40
8759,30,Insertion,0
8759,30,Deletion,2
8759,30,Stop gain/loss,6
8759,30,DBS,0
8759,30,Splice,13
8760,30,Missense,23
8760,30,Insertion,1
8760,30,Deletion,10
8760,30,Stop gain/loss,7
8760,30,DBS,0
8760,30,Splice,2
8761,30,Missense,35
8761,30,Insertion,0
8761,30,Deletion,0
8761,30,Stop gain/loss,2
8761,30,DBS,0
8761,30,Splice,0
8762,30,Missense,29
8762,30,Insertion,0
8762,30,Deletion,2
8762,30,Stop gain/loss,5
8762,30,DBS,0
8762,30,Splice,2
8763,30,Missense,40
8763,30,Insertion,0
8763,30,Deletion,2
8763,30,Stop gain/loss,3
8763,30,DBS,0
8763,30,Splice,4
8764,30,Missense,33
8764,30,Insertion,0
8764,30,Deletion,1
8764,30,Stop gain/loss,3
8764,30,DBS,0
8764,30,Splice,1
8765,30,Missense,30
8765,30,Insertion,0
8765,30,Deletion,1
8765,30,Stop gain/loss,4
8765,30,DBS,0
8765,30,Splice,3
8766,30,Missense,34
8766,30,Insertion,0
8766,30,Deletion,0
8766,30,Stop gain/loss,7
8766,30,DBS,1
8766,30,Splice,0
8767,30,Missense,33
8767,30,Insertion,1
8767,30,Deletion,3
8767,30,Stop gain/loss,1
8767,30,DBS,3
8767,30,Splice,2
8768,30,Missense,71
8768,30,Insertion,0
8768,30,Deletion,1
8768,30,Stop gain/loss,7
8768,30,DBS,2
8768,30,Splice,3
8769,30,Missense,36
8769,30,Insertion,0
8769,30,Deletion,9
8769,30,Stop gain/loss,1
8769,30,DBS,1
8769,30,Splice,1
8770,30,Missense,59
8770,30,Insertion,1
8770,30,Deletion,6
8770,30,Stop gain/loss,4
8770,30,DBS,0
8770,30,Splice,2
8771,30,Missense,38
8771,30,Insertion,1
8771,30,Deletion,0
8771,30,Stop gain/loss,5
8771,30,DBS,0
8771,30,Splice,0
8772,30,Missense,52
8772,30,Insertion,0
8772,30,Deletion,10
8772,30,Stop gain/loss,6
8772,30,DBS,1
8772,30,Splice,1
8773,30,Missense,34
8773,30,Insertion,0
8773,30,Deletion,0
8773,30,Stop gain/loss,4
8773,30,DBS,1
8773,30,Splice,0
8774,30,Missense,33
8774,30,Insertion,1
8774,30,Deletion,0
8774,30,Stop gain/loss,5
8774,30,DBS,0
8774,30,Splice,1
8775,30,Missense,45
8775,30,Insertion,0
8775,30,Deletion,3
8775,30,Stop gain/loss,5
8775,30,DBS,1
8775,30,Splice,1
8776,30,Missense,32
8776,30,Insertion,0
8776,30,Deletion,3
8776,30,Stop gain/loss,3
8776,30,DBS,0
8776,30,Splice,1
8777,30,Missense,43
8777,30,Insertion,0
8777,30,Deletion,3
8777,30,Stop gain/loss,1
8777,30,DBS,1
8777,30,Splice,1
8778,30,Missense,40
8778,30,Insertion,0
8778,30,Deletion,5
8778,30,Stop gain/loss,5
8778,30,DBS,1
8778,30,Splice,2
8779,30,Missense,76
8779,30,Insertion,0
8779,30,Deletion,4
8779,30,Stop gain/loss,3
8779,30,DBS,1
8779,30,Splice,1
8780,30,Missense,36
8780,30,Insertion,0
8780,30,Deletion,9
8780,30,Stop gain/loss,1
8780,30,DBS,1
8780,30,Splice,2
8781,30,Missense,33
8781,30,Insertion,0
8781,30,Deletion,1
8781,30,Stop gain/loss,3
8781,30,DBS,4
8781,30,Splice,3
8782,30,Missense,33
8782,30,Insertion,0
8782,30,Deletion,2
8782,30,Stop gain/loss,4
8782,30,DBS,0
8782,30,Splice,1
8783,30,Missense,40
8783,30,Insertion,0
8783,30,Deletion,2
8783,30,Stop gain/loss,5
8783,30,DBS,1
8783,30,Splice,1
8784,30,Missense,41
8784,30,Insertion,3
8784,30,Deletion,6
8784,30,Stop gain/loss,3
8784,30,DBS,0
8784,30,Splice,2
8785,30,Missense,59
8785,30,Insertion,2
8785,30,Deletion,38
8785,30,Stop gain/loss,4
8785,30,DBS,1
8785,30,Splice,4
8786,30,Missense,37
8786,30,Insertion,1
8786,30,Deletion,8
8786,30,Stop gain/loss,0
8786,30,DBS,0
8786,30,Splice,1
8787,30,Missense,38
8787,30,Insertion,0
8787,30,Deletion,1
8787,30,Stop gain/loss,7
8787,30,DBS,1
8787,30,Splice,0
8788,30,Missense,31
8788,30,Insertion,0
8788,30,Deletion,6
8788,30,Stop gain/loss,3
8788,30,DBS,1
8788,30,Splice,2
8789,30,Missense,34
8789,30,Insertion,2
8789,30,Deletion,4
8789,30,Stop gain/loss,2
8789,30,DBS,0
8789,30,Splice,0
8790,30,Missense,34
8790,30,Insertion,0
8790,30,Deletion,1
8790,30,Stop gain/loss,6
8790,30,DBS,2
8790,30,Splice,0
8791,30,Missense,30
8791,30,Insertion,0
8791,30,Deletion,2
8791,30,Stop gain/loss,3
8791,30,DBS,0
8791,30,Splice,1
8792,30,Missense,36
8792,30,Insertion,0
8792,30,Deletion,0
8792,30,Stop gain/loss,3
8792,30,DBS,0
8792,30,Splice,0
8793,30,Missense,48
8793,30,Insertion,1
8793,30,Deletion,4
8793,30,Stop gain/loss,1
8793,30,DBS,1
8793,30,Splice,2
8794,30,Missense,41
8794,30,Insertion,1
8794,30,Deletion,5
8794,30,Stop gain/loss,3
8794,30,DBS,1
8794,30,Splice,0
8795,30,Missense,31
8795,30,Insertion,0
8795,30,Deletion,0
8795,30,Stop gain/loss,3
8795,30,DBS,0
8795,30,Splice,1
8796,30,Missense,39
8796,30,Insertion,0
8796,30,Deletion,10
8796,30,Stop gain/loss,6
8796,30,DBS,1
8796,30,Splice,6
8797,30,Missense,36
8797,30,Insertion,1
8797,30,Deletion,2
8797,30,Stop gain/loss,4
8797,30,DBS,1
8797,30,Splice,1
8798,30,Missense,35
8798,30,Insertion,0
8798,30,Deletion,0
8798,30,Stop gain/loss,7
8798,30,DBS,5
8798,30,Splice,0
8799,30,Missense,34
8799,30,Insertion,0
8799,30,Deletion,5
8799,30,Stop gain/loss,3
8799,30,DBS,1
8799,30,Splice,0
8800,30,Missense,32
8800,30,Insertion,0
8800,30,Deletion,0
8800,30,Stop gain/loss,5
8800,30,DBS,0
8800,30,Splice,4
8801,30,Missense,41
8801,30,Insertion,0
8801,30,Deletion,0
8801,30,Stop gain/loss,1
8801,30,DBS,0
8801,30,Splice,3
8802,30,Missense,58
8802,30,Insertion,0
8802,30,Deletion,2
8802,30,Stop gain/loss,6
8802,30,DBS,0
8802,30,Splice,3
8803,30,Missense,34
8803,30,Insertion,0
8803,30,Deletion,1
8803,30,Stop gain/loss,3
8803,30,DBS,0
8803,30,Splice,1
8804,30,Missense,36
8804,30,Insertion,0
8804,30,Deletion,1
8804,30,Stop gain/loss,1
8804,30,DBS,0
8804,30,Splice,1
8805,30,Missense,27
8805,30,Insertion,1
8805,30,Deletion,4
8805,30,Stop gain/loss,4
8805,30,DBS,0
8805,30,Splice,0
8806,30,Missense,39
8806,30,Insertion,0
8806,30,Deletion,1
8806,30,Stop gain/loss,5
8806,30,DBS,0
8806,30,Splice,1
8807,30,Missense,36
8807,30,Insertion,0
8807,30,Deletion,0
8807,30,Stop gain/loss,4
8807,30,DBS,1
8807,30,Splice,3
8808,30,Missense,54
8808,30,Insertion,1
8808,30,Deletion,14
8808,30,Stop gain/loss,7
8808,30,DBS,0
8808,30,Splice,2
8809,30,Missense,35
8809,30,Insertion,0
8809,30,Deletion,6
8809,30,Stop gain/loss,3
8809,30,DBS,6
8809,30,Splice,1
8810,30,Missense,46
8810,30,Insertion,1
8810,30,Deletion,4
8810,30,Stop gain/loss,3
8810,30,DBS,1
8810,30,Splice,2
8811,30,Missense,50
8811,30,Insertion,1
8811,30,Deletion,39
8811,30,Stop gain/loss,6
8811,30,DBS,2
8811,30,Splice,2
8812,30,Missense,30
8812,30,Insertion,0
8812,30,Deletion,1
8812,30,Stop gain/loss,4
8812,30,DBS,1
8812,30,Splice,2
8813,30,Missense,28
8813,30,Insertion,0
8813,30,Deletion,3
8813,30,Stop gain/loss,2
8813,30,DBS,1
8813,30,Splice,1
8814,30,Missense,33
8814,30,Insertion,0
8814,30,Deletion,3
8814,30,Stop gain/loss,4
8814,30,DBS,1
8814,30,Splice,0
8815,30,Missense,45
8815,30,Insertion,4
8815,30,Deletion,52
8815,30,Stop gain/loss,4
8815,30,DBS,1
8815,30,Splice,2
8816,30,Missense,34
8816,30,Insertion,0
8816,30,Deletion,0
8816,30,Stop gain/loss,1
8816,30,DBS,0
8816,30,Splice,2
8817,30,Missense,29
8817,30,Insertion,0
8817,30,Deletion,3
8817,30,Stop gain/loss,4
8817,30,DBS,2
8817,30,Splice,1
8818,30,Missense,35
8818,30,Insertion,0
8818,30,Deletion,0
8818,30,Stop gain/loss,5
8818,30,DBS,0
8818,30,Splice,2
8819,30,Missense,33
8819,30,Insertion,0
8819,30,Deletion,2
8819,30,Stop gain/loss,5
8819,30,DBS,3
8819,30,Splice,2
8820,30,Missense,40
8820,30,Insertion,1
8820,30,Deletion,0
8820,30,Stop gain/loss,3
8820,30,DBS,2
8820,30,Splice,1
8821,30,Missense,47
8821,30,Insertion,0
8821,30,Deletion,7
8821,30,Stop gain/loss,4
8821,30,DBS,0
8821,30,Splice,4
8822,30,Missense,35
8822,30,Insertion,1
8822,30,Deletion,16
8822,30,Stop gain/loss,5
8822,30,DBS,0
8822,30,Splice,2
8823,30,Missense,30
8823,30,Insertion,1
8823,30,Deletion,4
8823,30,Stop gain/loss,6
8823,30,DBS,1
8823,30,Splice,3
8824,30,Missense,39
8824,30,Insertion,0
8824,30,Deletion,1
8824,30,Stop gain/loss,5
8824,30,DBS,2
8824,30,Splice,2
8825,30,Missense,38
8825,30,Insertion,0
8825,30,Deletion,1
8825,30,Stop gain/loss,2
8825,30,DBS,1
8825,30,Splice,1
8826,30,Missense,84
8826,30,Insertion,1
8826,30,Deletion,4
8826,30,Stop gain/loss,4
8826,30,DBS,0
8826,30,Splice,2
8827,30,Missense,32
8827,30,Insertion,0
8827,30,Deletion,2
8827,30,Stop gain/loss,5
8827,30,DBS,1
8827,30,Splice,1
8828,30,Missense,42
8828,30,Insertion,1
8828,30,Deletion,13
8828,30,Stop gain/loss,6
8828,30,DBS,3
8828,30,Splice,1
8829,30,Missense,39
8829,30,Insertion,0
8829,30,Deletion,1
8829,30,Stop gain/loss,2
8829,30,DBS,0
8829,30,Splice,12
8830,30,Missense,42
8830,30,Insertion,1
8830,30,Deletion,30
8830,30,Stop gain/loss,1
8830,30,DBS,0
8830,30,Splice,4
8831,30,Missense,31
8831,30,Insertion,0
8831,30,Deletion,1
8831,30,Stop gain/loss,2
8831,30,DBS,3
8831,30,Splice,3
8832,30,Missense,32
8832,30,Insertion,0
8832,30,Deletion,0
8832,30,Stop gain/loss,7
8832,30,DBS,1
8832,30,Splice,1
8833,30,Missense,53
8833,30,Insertion,0
8833,30,Deletion,3
8833,30,Stop gain/loss,1
8833,30,DBS,1
8833,30,Splice,1
8834,30,Missense,39
8834,30,Insertion,0
8834,30,Deletion,0
8834,30,Stop gain/loss,4
8834,30,DBS,0
8834,30,Splice,0
8835,30,Missense,37
8835,30,Insertion,2
8835,30,Deletion,9
8835,30,Stop gain/loss,4
8835,30,DBS,2
8835,30,Splice,2
8836,30,Missense,29
8836,30,Insertion,0
8836,30,Deletion,2
8836,30,Stop gain/loss,6
8836,30,DBS,0
8836,30,Splice,1
8837,30,Missense,28
8837,30,Insertion,1
8837,30,Deletion,10
8837,30,Stop gain/loss,2
8837,30,DBS,2
8837,30,Splice,3
8838,30,Missense,30
8838,30,Insertion,1
8838,30,Deletion,6
8838,30,Stop gain/loss,6
8838,30,DBS,0
8838,30,Splice,1
8839,30,Missense,36
8839,30,Insertion,0
8839,30,Deletion,10
8839,30,Stop gain/loss,1
8839,30,DBS,0
8839,30,Splice,1
8840,30,Missense,41
8840,30,Insertion,1
8840,30,Deletion,1
8840,30,Stop gain/loss,3
8840,30,DBS,0
8840,30,Splice,2
8841,30,Missense,39
8841,30,Insertion,0
8841,30,Deletion,1
8841,30,Stop gain/loss,8
8841,30,DBS,1
8841,30,Splice,1
8842,30,Missense,50
8842,30,Insertion,3
8842,30,Deletion,0
8842,30,Stop gain/loss,3
8842,30,DBS,0
8842,30,Splice,1
8843,30,Missense,35
8843,30,Insertion,0
8843,30,Deletion,5
8843,30,Stop gain/loss,3
8843,30,DBS,0
8843,30,Splice,0
8844,30,Missense,41
8844,30,Insertion,0
8844,30,Deletion,3
8844,30,Stop gain/loss,4
8844,30,DBS,1
8844,30,Splice,0
8845,30,Missense,33
8845,30,Insertion,0
8845,30,Deletion,0
8845,30,Stop gain/loss,11
8845,30,DBS,1
8845,30,Splice,2
8846,30,Missense,33
8846,30,Insertion,0
8846,30,Deletion,5
8846,30,Stop gain/loss,1
8846,30,DBS,1
8846,30,Splice,2
8847,30,Missense,39
8847,30,Insertion,2
8847,30,Deletion,6
8847,30,Stop gain/loss,2
8847,30,DBS,1
8847,30,Splice,4
8848,30,Missense,34
8848,30,Insertion,0
8848,30,Deletion,0
8848,30,Stop gain/loss,4
8848,30,DBS,3
8848,30,Splice,5
8849,30,Missense,37
8849,30,Insertion,2
8849,30,Deletion,1
8849,30,Stop gain/loss,1
8849,30,DBS,1
8849,30,Splice,1
8850,30,Missense,44
8850,30,Insertion,1
8850,30,Deletion,24
8850,30,Stop gain/loss,6
8850,30,DBS,0
8850,30,Splice,0
8851,30,Missense,38
8851,30,Insertion,0
8851,30,Deletion,0
8851,30,Stop gain/loss,3
8851,30,DBS,0
8851,30,Splice,3
8852,30,Missense,70
8852,30,Insertion,0
8852,30,Deletion,2
8852,30,Stop gain/loss,1
8852,30,DBS,1
8852,30,Splice,1
8853,30,Missense,35
8853,30,Insertion,0
8853,30,Deletion,0
8853,30,Stop gain/loss,1
8853,30,DBS,0
8853,30,Splice,3
8854,30,Missense,54
8854,30,Insertion,0
8854,30,Deletion,36
8854,30,Stop gain/loss,6
8854,30,DBS,3
8854,30,Splice,2
8855,30,Missense,80
8855,30,Insertion,2
8855,30,Deletion,11
8855,30,Stop gain/loss,3
8855,30,DBS,2
8855,30,Splice,1
8856,30,Missense,36
8856,30,Insertion,0
8856,30,Deletion,0
8856,30,Stop gain/loss,2
8856,30,DBS,0
8856,30,Splice,1
8857,30,Missense,38
8857,30,Insertion,1
8857,30,Deletion,5
8857,30,Stop gain/loss,5
8857,30,DBS,2
8857,30,Splice,2
8858,30,Missense,30
8858,30,Insertion,2
8858,30,Deletion,6
8858,30,Stop gain/loss,0
8858,30,DBS,2
8858,30,Splice,3
8859,30,Missense,33
8859,30,Insertion,0
8859,30,Deletion,4
8859,30,Stop gain/loss,12
8859,30,DBS,2
8859,30,Splice,3
8860,30,Missense,38
8860,30,Insertion,0
8860,30,Deletion,0
8860,30,Stop gain/loss,5
8860,30,DBS,0
8860,30,Splice,3
8861,30,Missense,73
8861,30,Insertion,2
8861,30,Deletion,5
8861,30,Stop gain/loss,3
8861,30,DBS,1
8861,30,Splice,3
8862,30,Missense,47
8862,30,Insertion,0
8862,30,Deletion,0
8862,30,Stop gain/loss,4
8862,30,DBS,1
8862,30,Splice,2
8863,30,Missense,32
8863,30,Insertion,0
8863,30,Deletion,4
8863,30,Stop gain/loss,5
8863,30,DBS,2
8863,30,Splice,2
8864,30,Missense,38
8864,30,Insertion,0
8864,30,Deletion,2
8864,30,Stop gain/loss,4
8864,30,DBS,0
8864,30,Splice,0
8865,30,Missense,24
8865,30,Insertion,0
8865,30,Deletion,0
8865,30,Stop gain/loss,5
8865,30,DBS,1
8865,30,Splice,2
8866,30,Missense,72
8866,30,Insertion,0
8866,30,Deletion,6
8866,30,Stop gain/loss,3
8866,30,DBS,1
8866,30,Splice,2
8867,30,Missense,35
8867,30,Insertion,0
8867,30,Deletion,1
8867,30,Stop gain/loss,1
8867,30,DBS,1
8867,30,Splice,0
8868,30,Missense,60
8868,30,Insertion,0
8868,30,Deletion,6
8868,30,Stop gain/loss,3
8868,30,DBS,0
8868,30,Splice,1
8869,30,Missense,35
8869,30,Insertion,0
8869,30,Deletion,2
8869,30,Stop gain/loss,4
8869,30,DBS,1
8869,30,Splice,1
8870,30,Missense,45
8870,30,Insertion,1
8870,30,Deletion,2
8870,30,Stop gain/loss,8
8870,30,DBS,3
8870,30,Splice,2
8871,30,Missense,30
8871,30,Insertion,0
8871,30,Deletion,0
8871,30,Stop gain/loss,1
8871,30,DBS,0
8871,30,Splice,2
8872,30,Missense,50
8872,30,Insertion,1
8872,30,Deletion,1
8872,30,Stop gain/loss,2
8872,30,DBS,2
8872,30,Splice,2
8873,30,Missense,36
8873,30,Insertion,0
8873,30,Deletion,0
8873,30,Stop gain/loss,2
8873,30,DBS,1
8873,30,Splice,3
8874,30,Missense,35
8874,30,Insertion,0
8874,30,Deletion,0
8874,30,Stop gain/loss,3
8874,30,DBS,0
8874,30,Splice,1
8875,30,Missense,47
8875,30,Insertion,0
8875,30,Deletion,11
8875,30,Stop gain/loss,9
8875,30,DBS,1
8875,30,Splice,2
8876,30,Missense,47
8876,30,Insertion,0
8876,30,Deletion,8
8876,30,Stop gain/loss,4
8876,30,DBS,3
8876,30,Splice,15
8877,30,Missense,39
8877,30,Insertion,0
8877,30,Deletion,5
8877,30,Stop gain/loss,3
8877,30,DBS,2
8877,30,Splice,2
8878,30,Missense,51
8878,30,Insertion,0
8878,30,Deletion,1
8878,30,Stop gain/loss,8
8878,30,DBS,3
8878,30,Splice,5
8879,30,Missense,51
8879,30,Insertion,1
8879,30,Deletion,0
8879,30,Stop gain/loss,7
8879,30,DBS,0
8879,30,Splice,2
8880,30,Missense,33
8880,30,Insertion,0
8880,30,Deletion,1
8880,30,Stop gain/loss,6
8880,30,DBS,0
8880,30,Splice,1
8881,30,Missense,34
8881,30,Insertion,2
8881,30,Deletion,9
8881,30,Stop gain/loss,7
8881,30,DBS,1
8881,30,Splice,0
8882,30,Missense,32
8882,30,Insertion,1
8882,30,Deletion,0
8882,30,Stop gain/loss,3
8882,30,DBS,0
8882,30,Splice,3
8883,30,Missense,32
8883,30,Insertion,0
8883,30,Deletion,0
8883,30,Stop gain/loss,2
8883,30,DBS,0
8883,30,Splice,4
8884,30,Missense,38
8884,30,Insertion,0
8884,30,Deletion,1
8884,30,Stop gain/loss,5
8884,30,DBS,0
8884,30,Splice,2
8885,30,Missense,41
8885,30,Insertion,1
8885,30,Deletion,14
8885,30,Stop gain/loss,4
8885,30,DBS,4
8885,30,Splice,4
8886,30,Missense,37
8886,30,Insertion,0
8886,30,Deletion,2
8886,30,Stop gain/loss,5
8886,30,DBS,1
8886,30,Splice,1
8887,30,Missense,45
8887,30,Insertion,1
8887,30,Deletion,6
8887,30,Stop gain/loss,3
8887,30,DBS,8
8887,30,Splice,1
8888,30,Missense,35
8888,30,Insertion,0
8888,30,Deletion,0
8888,30,Stop gain/loss,4
8888,30,DBS,1
8888,30,Splice,1
8889,30,Missense,37
8889,30,Insertion,2
8889,30,Deletion,13
8889,30,Stop gain/loss,6
8889,30,DBS,1
8889,30,Splice,0
8890,30,Missense,43
8890,30,Insertion,1
8890,30,Deletion,5
8890,30,Stop gain/loss,4
8890,30,DBS,1
8890,30,Splice,1
8891,30,Missense,43
8891,30,Insertion,0
8891,30,Deletion,1
8891,30,Stop gain/loss,4
8891,30,DBS,0
8891,30,Splice,2
8892,30,Missense,48
8892,30,Insertion,0
8892,30,Deletion,4
8892,30,Stop gain/loss,4
8892,30,DBS,0
8892,30,Splice,0
8893,30,Missense,37
8893,30,Insertion,1
8893,30,Deletion,1
8893,30,Stop gain/loss,2
8893,30,DBS,0
8893,30,Splice,1
8894,30,Missense,27
8894,30,Insertion,1
8894,30,Deletion,2
8894,30,Stop gain/loss,6
8894,30,DBS,1
8894,30,Splice,1
8895,30,Missense,35
8895,30,Insertion,1
8895,30,Deletion,1
8895,30,Stop gain/loss,1
8895,30,DBS,1
8895,30,Splice,0
8896,30,Missense,34
8896,30,Insertion,0
8896,30,Deletion,6
8896,30,Stop gain/loss,0
8896,30,DBS,0
8896,30,Splice,1
8897,30,Missense,43
8897,30,Insertion,0
8897,30,Deletion,5
8897,30,Stop gain/loss,3
8897,30,DBS,3
8897,30,Splice,0
8898,30,Missense,26
8898,30,Insertion,1
8898,30,Deletion,7
8898,30,Stop gain/loss,9
8898,30,DBS,0
8898,30,Splice,1
8899,30,Missense,35
8899,30,Insertion,0
8899,30,Deletion,2
8899,30,Stop gain/loss,7
8899,30,DBS,0
8899,30,Splice,2
8900,30,Missense,36
8900,30,Insertion,0
8900,30,Deletion,4
8900,30,Stop gain/loss,4
8900,30,DBS,1
8900,30,Splice,0
8901,30,Missense,30
8901,30,Insertion,0
8901,30,Deletion,1
